"ID_usuario","genero_usuario","edad_usuario","fecha_alta","hora_alta","Customer.Has.Dni..Yes...No."
"772654","FEMALE","28",2021-06-11,"17:52:10","Yes"
"772678","FEMALE","31",2021-06-11,"17:54:24","Yes"
"772642","FEMALE","28",2021-06-11,"16:47:25","Yes"
"772608","FEMALE","24",2021-06-11,"08:39:46","Yes"
"772662","FEMALE","27",2021-06-11,"17:52:50","Yes"
"772617","FEMALE","43",2021-06-11,"11:38:36","Yes"
"772682","FEMALE","29",2021-06-11,"17:54:58","Yes"
"772719","FEMALE","57",2021-06-11,"22:20:41","Yes"
"772625","FEMALE","54",2021-06-11,"13:18:19","Yes"
"772609","MALE","36",2021-06-11,"09:52:13","Yes"
"772695","MALE","21",2021-06-11,"17:56:46","Yes"
"772628","MALE","35",2021-06-11,"14:00:57","Yes"
"772706","MALE","31",2021-06-11,"17:57:42","Yes"
"772618","FEMALE","22",2021-06-11,"12:01:29","Yes"
"772640","FEMALE","20",2021-06-11,"15:46:07","Yes"
"772651","MALE","58",2021-06-11,"17:51:58","Yes"
"772622","FEMALE","50",2021-06-11,"12:50:54","Yes"
"772634","FEMALE","29",2021-06-11,"14:47:12","Yes"
"772721","FEMALE","52",2021-06-11,"22:56:52","Yes"
"772714","FEMALE","25",2021-06-11,"19:17:57","Yes"
"772661","MALE","47",2021-06-11,"17:52:44","Yes"
"772644","FEMALE","41",2021-06-11,"17:51:06","Yes"
"772631","MALE","24",2021-06-11,"14:27:30","Yes"
"772722","FEMALE","34",2021-06-11,"23:06:13","Yes"
"772619","MALE","48",2021-06-11,"12:05:21","Yes"
"772680","FEMALE","37",2021-06-11,"17:54:40","Yes"
"772620","FEMALE","46",2021-06-11,"12:21:50","Yes"
"772626","FEMALE","41",2021-06-11,"13:44:08","Yes"
"772630","MALE","28",2021-06-11,"14:19:30","Yes"
"772638","FEMALE","46",2021-06-11,"15:11:59","Yes"
"772703","FEMALE","26",2021-06-11,"17:57:30","Yes"
"772689","FEMALE","24",2021-06-11,"17:56:15","Yes"
"772684","FEMALE","21",2021-06-11,"17:55:36","Yes"
"772635","FEMALE","34",2021-06-11,"14:51:19","Yes"
"772643","MALE","36",2021-06-11,"17:16:14","Yes"
"772696","FEMALE","31",2021-06-11,"17:56:49","Yes"
"772670","MALE","40",2021-06-11,"17:53:26","Yes"
"772657","FEMALE","24",2021-06-11,"17:52:23","Yes"
"772713","MALE","37",2021-06-11,"18:17:59","Yes"
"772709","FEMALE","23",2021-06-11,"17:58:07","Yes"
"772708","MALE","37",2021-06-11,"17:58:02","Yes"
"772656","FEMALE","20",2021-06-11,"17:52:19","Yes"
"772648","FEMALE","35",2021-06-11,"17:51:31","Yes"
"772720","MALE","54",2021-06-11,"22:21:24","Yes"
"772636","FEMALE","30",2021-06-11,"15:04:13","Yes"
"772673","MALE","33",2021-06-11,"17:53:50","Yes"
"772717","FEMALE","21",2021-06-11,"21:03:03","Yes"
"772704","FEMALE","48",2021-06-11,"17:57:33","Yes"
"772623","FEMALE","29",2021-06-11,"12:58:56","Yes"
"772652","FEMALE","33",2021-06-11,"17:52:02","Yes"
"772692","FEMALE","34",2021-06-11,"17:56:34","Yes"
"772693","MALE","20",2021-06-11,"17:56:38","Yes"
"772647","FEMALE","21",2021-06-11,"17:51:27","Yes"
"772710","FEMALE","24",2021-06-11,"18:17:40","Yes"
"772624","MALE","25",2021-06-11,"12:59:59","Yes"
"772675","FEMALE","35",2021-06-11,"17:53:58","Yes"
"772660","FEMALE","22",2021-06-11,"17:52:34","Yes"
"772610","FEMALE","48",2021-06-11,"09:58:56","Yes"
"772698","MALE","40",2021-06-11,"17:57:02","Yes"
"772667","MALE","32",2021-06-11,"17:53:14","Yes"
"772691","FEMALE","28",2021-06-11,"17:56:30","Yes"
"772645","MALE","24",2021-06-11,"17:51:12","Yes"
"772699","FEMALE","32",2021-06-11,"17:57:11","Yes"
"772627","FEMALE","36",2021-06-11,"13:50:36","Yes"
"772616","OTHER","30",2021-06-11,"11:22:21","Yes"
"772633","FEMALE","51",2021-06-11,"14:45:09","Yes"
"772668","FEMALE","33",2021-06-11,"17:53:17","Yes"
"772686","FEMALE","35",2021-06-11,"17:55:50","Yes"
"772697","MALE","22",2021-06-11,"17:56:59","Yes"
"772676","FEMALE","23",2021-06-11,"17:54:14","Yes"
"772658","FEMALE","20",2021-06-11,"17:52:26","Yes"
"772707","MALE","39",2021-06-11,"17:57:56","Yes"
"772621","FEMALE","32",2021-06-11,"12:25:15","Yes"
"772612","FEMALE","55",2021-06-11,"10:26:03","Yes"
"772663","MALE","29",2021-06-11,"17:52:54","Yes"
"772723","FEMALE","25",2021-06-11,"23:16:28","Yes"
"772615","MALE","21",2021-06-11,"10:39:23","Yes"
"772715","OTHER","53",2021-06-11,"19:32:21","Yes"
"772694","FEMALE","34",2021-06-11,"17:56:42","Yes"
"772669","MALE","30",2021-06-11,"17:53:22","Yes"
"772690","FEMALE","27",2021-06-11,"17:56:27","Yes"
"772637","OTHER","87",2021-06-11,"15:10:34","Yes"
"772613","FEMALE","23",2021-06-11,"10:26:08","Yes"
"772711","FEMALE","39",2021-06-11,"18:17:44","Yes"
"772701","FEMALE","22",2021-06-11,"17:57:19","Yes"
"772672","FEMALE","23",2021-06-11,"17:53:46","Yes"
"772681","FEMALE","21",2021-06-11,"17:54:46","Yes"
"772683","FEMALE","36",2021-06-11,"17:55:21","Yes"
"772712","FEMALE","23",2021-06-11,"18:17:49","Yes"
"772679","FEMALE","24",2021-06-11,"17:54:33","Yes"
"772664","FEMALE","23",2021-06-11,"17:52:58","Yes"
"772595","MALE","25",2021-06-10,"19:08:43","Yes"
"772601","MALE","24",2021-06-10,"21:46:50","Yes"
"772592","MALE","56",2021-06-10,"18:54:15","Yes"
"772565","FEMALE","54",2021-06-10,"08:20:11","Yes"
"772577","MALE","27",2021-06-10,"14:50:25","Yes"
"772603","MALE","22",2021-06-10,"22:20:41","Yes"
"772571","FEMALE","49",2021-06-10,"12:50:23","Yes"
"772604","FEMALE","20",2021-06-10,"22:20:48","Yes"
"772600","MALE","33",2021-06-10,"21:10:19","Yes"
"772607","FEMALE","24",2021-06-10,"22:59:16","Yes"
"772591","OTHER","29",2021-06-10,"18:52:29","Yes"
"772582","FEMALE","35",2021-06-10,"16:57:00","No"
"772585","FEMALE","23",2021-06-10,"18:01:54","Yes"
"772575","MALE","38",2021-06-10,"14:39:04","Yes"
"772574","MALE","30",2021-06-10,"13:43:44","Yes"
"772570","MALE","27",2021-06-10,"12:03:16","Yes"
"772572","MALE","20",2021-06-10,"13:03:32","Yes"
"772564","OTHER","52",2021-06-10,"06:19:54","No"
"772597","MALE","53",2021-06-10,"19:22:43","Yes"
"772594","MALE","56",2021-06-10,"19:07:58","Yes"
"772606","MALE","21",2021-06-10,"22:53:20","Yes"
"772586","MALE","35",2021-06-10,"18:20:45","Yes"
"772602","MALE","33",2021-06-10,"22:03:58","Yes"
"772567","FEMALE","22",2021-06-10,"11:46:38","Yes"
"772584","MALE","20",2021-06-10,"18:01:43","Yes"
"772588","MALE","24",2021-06-10,"18:27:50","Yes"
"772576","FEMALE","45",2021-06-10,"14:39:18","Yes"
"772589","MALE","25",2021-06-10,"18:28:15","Yes"
"772599","MALE","24",2021-06-10,"20:34:15","Yes"
"772596","MALE","20",2021-06-10,"19:11:28","Yes"
"772573","FEMALE","28",2021-06-10,"13:28:38","Yes"
"772593","FEMALE","49",2021-06-10,"19:02:29","Yes"
"772605","FEMALE","37",2021-06-10,"22:31:54","Yes"
"772579","FEMALE","31",2021-06-10,"15:32:40","Yes"
"772569","FEMALE","19",2021-06-10,"11:58:21","Yes"
"772587","MALE","28",2021-06-10,"18:24:57","No"
"772566","MALE","28",2021-06-10,"11:41:52","Yes"
"772590","FEMALE","30",2021-06-10,"18:38:36","Yes"
"772598","MALE","26",2021-06-10,"20:07:34","Yes"
"772583","MALE","45",2021-06-10,"17:16:29","Yes"
"772578","FEMALE","31",2021-06-10,"15:00:51","Yes"
"772580","FEMALE","22",2021-06-10,"16:30:31","Yes"
"772568","FEMALE","29",2021-06-10,"11:48:12","Yes"
"772581","MALE","23",2021-06-10,"16:30:35","Yes"
"772542","MALE","30",2021-06-09,"12:35:13","Yes"
"772563","MALE","53",2021-06-09,"23:33:06","Yes"
"772544","MALE","25",2021-06-09,"13:36:40","Yes"
"772556","OTHER","25",2021-06-09,"19:48:01","No"
"772540","MALE","28",2021-06-09,"09:36:24","Yes"
"772553","MALE","28",2021-06-09,"18:37:17","Yes"
"772562","MALE","21",2021-06-09,"22:59:10","Yes"
"772545","MALE","36",2021-06-09,"13:46:14","Yes"
"772557","OTHER","23",2021-06-09,"19:59:23","Yes"
"772546","MALE","23",2021-06-09,"14:08:35","Yes"
"772558","FEMALE","29",2021-06-09,"20:17:53","Yes"
"772543","FEMALE","47",2021-06-09,"13:26:33","Yes"
"772552","MALE","49",2021-06-09,"17:21:30","Yes"
"772548","MALE","35",2021-06-09,"14:50:51","Yes"
"772550","MALE","22",2021-06-09,"16:00:07","Yes"
"772541","FEMALE","48",2021-06-09,"10:03:11","Yes"
"772561","FEMALE","26",2021-06-09,"21:11:13","Yes"
"772554","FEMALE","36",2021-06-09,"18:42:08","Yes"
"772551","FEMALE","26",2021-06-09,"16:43:38","No"
"772559","MALE","32",2021-06-09,"20:42:31","Yes"
"772547","MALE","21",2021-06-09,"14:29:09","Yes"
"772560","MALE","25",2021-06-09,"20:54:46","Yes"
"772539","MALE","29",2021-06-09,"01:23:13","Yes"
"772549","FEMALE","28",2021-06-09,"15:50:17","Yes"
"772555","MALE","30",2021-06-09,"19:22:24","Yes"
"772509","FEMALE","29",2021-06-08,"11:05:43","Yes"
"772535","FEMALE","19",2021-06-08,"19:54:00","Yes"
"772526","FEMALE","51",2021-06-08,"17:38:09","Yes"
"772534","MALE","56",2021-06-08,"19:21:42","No"
"772531","MALE","34",2021-06-08,"18:24:32","Yes"
"772516","MALE","21",2021-06-08,"14:03:36","Yes"
"772527","FEMALE","58",2021-06-08,"17:44:43","Yes"
"772529","FEMALE","46",2021-06-08,"18:07:45","Yes"
"772504","FEMALE","27",2021-06-08,"09:10:44","Yes"
"772502","MALE","41",2021-06-08,"07:43:53","Yes"
"772517","MALE","28",2021-06-08,"14:30:34","Yes"
"772514","FEMALE","37",2021-06-08,"13:50:19","Yes"
"772503","FEMALE","40",2021-06-08,"09:10:39","Yes"
"772515","MALE","40",2021-06-08,"13:57:16","Yes"
"772512","MALE","31",2021-06-08,"12:57:29","Yes"
"772511","FEMALE","20",2021-06-08,"12:36:27","Yes"
"772536","MALE","46",2021-06-08,"19:55:46","Yes"
"772505","MALE","20",2021-06-08,"09:52:37","Yes"
"772525","FEMALE","32",2021-06-08,"17:05:57","Yes"
"772524","MALE","26",2021-06-08,"16:50:31","Yes"
"772533","FEMALE","27",2021-06-08,"19:09:20","Yes"
"772538","FEMALE","34",2021-06-08,"21:12:07","Yes"
"772523","MALE","20",2021-06-08,"15:59:56","Yes"
"772532","FEMALE","32",2021-06-08,"18:25:18","Yes"
"772508","MALE","39",2021-06-08,"11:02:51","Yes"
"772522","FEMALE","20",2021-06-08,"15:58:26","Yes"
"772530","MALE","22",2021-06-08,"18:08:25","Yes"
"772513","FEMALE","43",2021-06-08,"13:44:33","Yes"
"772510","FEMALE","35",2021-06-08,"11:13:27","Yes"
"772537","MALE","33",2021-06-08,"20:36:12","Yes"
"772506","MALE","24",2021-06-08,"10:28:37","Yes"
"772528","FEMALE","29",2021-06-08,"17:56:24","Yes"
"772521","FEMALE","20",2021-06-08,"15:42:50","Yes"
"772519","MALE","44",2021-06-08,"14:57:16","Yes"
"772518","MALE","36",2021-06-08,"14:44:07","Yes"
"772507","FEMALE","29",2021-06-08,"11:02:01","Yes"
"772520","FEMALE","78",2021-06-08,"15:11:41","Yes"
"772487","FEMALE","22",2021-06-07,"16:16:20","Yes"
"772498","FEMALE","20",2021-06-07,"20:01:43","Yes"
"772494","MALE","29",2021-06-07,"17:59:42","Yes"
"772491","MALE","33",2021-06-07,"17:12:57","Yes"
"772500","OTHER","53",2021-06-07,"22:29:34","No"
"772479","FEMALE","24",2021-06-07,"00:59:14","Yes"
"772483","FEMALE","29",2021-06-07,"12:52:26","Yes"
"772496","FEMALE","46",2021-06-07,"19:22:53","Yes"
"772495","FEMALE","21",2021-06-07,"18:12:12","Yes"
"772480","FEMALE","27",2021-06-07,"09:27:11","Yes"
"772481","FEMALE","49",2021-06-07,"11:24:36","Yes"
"772490","FEMALE","23",2021-06-07,"17:12:21","Yes"
"772486","MALE","35",2021-06-07,"15:57:50","Yes"
"772499","FEMALE","48",2021-06-07,"20:50:20","Yes"
"772485","FEMALE","49",2021-06-07,"14:43:01","Yes"
"772493","FEMALE","21",2021-06-07,"17:29:01","Yes"
"772492","MALE","21",2021-06-07,"17:13:46","Yes"
"772482","OTHER","25",2021-06-07,"11:58:27","Yes"
"772501","OTHER","27",2021-06-07,"22:35:43","No"
"772484","FEMALE","25",2021-06-07,"14:42:53","Yes"
"772488","OTHER","53",2021-06-07,"16:32:34","Yes"
"772489","MALE","41",2021-06-07,"16:51:26","Yes"
"772497","MALE","42",2021-06-07,"19:50:09","Yes"
"772424","FEMALE","27",2021-06-06,"11:50:59","Yes"
"772438","FEMALE","35",2021-06-06,"13:55:45","Yes"
"772477","FEMALE","47",2021-06-06,"17:29:21","Yes"
"772436","MALE","43",2021-06-06,"13:33:03","Yes"
"772429","MALE","41",2021-06-06,"12:26:55","Yes"
"772444","FEMALE","31",2021-06-06,"14:34:24","Yes"
"772467","MALE","29",2021-06-06,"16:34:25","Yes"
"772466","FEMALE","23",2021-06-06,"16:34:21","Yes"
"772437","FEMALE","43",2021-06-06,"13:37:03","Yes"
"772465","FEMALE","53",2021-06-06,"16:22:44","Yes"
"772464","FEMALE","52",2021-06-06,"16:18:22","Yes"
"772425","MALE","28",2021-06-06,"11:57:57","Yes"
"772446","FEMALE","24",2021-06-06,"14:43:59","Yes"
"772471","MALE","25",2021-06-06,"16:53:18","Yes"
"772473","MALE","21",2021-06-06,"17:15:23","Yes"
"772434","FEMALE","54",2021-06-06,"13:04:23","Yes"
"772448","MALE","37",2021-06-06,"14:44:27","Yes"
"772430","MALE","43",2021-06-06,"12:27:42","Yes"
"772468","FEMALE","34",2021-06-06,"16:40:36","Yes"
"772457","MALE","46",2021-06-06,"15:44:43","Yes"
"772449","FEMALE","26",2021-06-06,"14:46:32","Yes"
"772455","FEMALE","30",2021-06-06,"15:36:04","No"
"772418","MALE","29",2021-06-06,"10:48:47","Yes"
"772415","MALE","45",2021-06-06,"08:41:54","Yes"
"772443","FEMALE","21",2021-06-06,"14:22:27","Yes"
"772469","FEMALE","25",2021-06-06,"16:45:17","Yes"
"772458","FEMALE","48",2021-06-06,"15:44:46","Yes"
"772462","MALE","22",2021-06-06,"16:17:26","Yes"
"772435","MALE","69",2021-06-06,"13:14:33","Yes"
"772445","FEMALE","33",2021-06-06,"14:38:07","Yes"
"772426","MALE","39",2021-06-06,"12:03:58","Yes"
"772420","FEMALE","27",2021-06-06,"10:52:55","Yes"
"772421","MALE","23",2021-06-06,"11:14:43","Yes"
"772431","FEMALE","34",2021-06-06,"12:32:19","Yes"
"772452","FEMALE","23",2021-06-06,"15:04:45","Yes"
"772474","FEMALE","25",2021-06-06,"17:19:40","Yes"
"772433","MALE","53",2021-06-06,"12:52:12","Yes"
"772439","FEMALE","46",2021-06-06,"13:58:14","Yes"
"772476","MALE","69",2021-06-06,"17:28:10","Yes"
"772456","MALE","52",2021-06-06,"15:40:14","Yes"
"772472","MALE","24",2021-06-06,"17:14:44","Yes"
"772461","FEMALE","27",2021-06-06,"16:13:18","Yes"
"772463","MALE","30",2021-06-06,"16:17:49","No"
"772451","FEMALE","61",2021-06-06,"14:53:41","Yes"
"772423","FEMALE","30",2021-06-06,"11:40:22","Yes"
"772416","MALE","53",2021-06-06,"08:49:49","Yes"
"772419","MALE","32",2021-06-06,"10:49:18","Yes"
"772459","FEMALE","43",2021-06-06,"15:46:50","Yes"
"772441","FEMALE","30",2021-06-06,"14:12:33","Yes"
"772442","MALE","31",2021-06-06,"14:20:49","Yes"
"772447","FEMALE","29",2021-06-06,"14:44:17","Yes"
"772427","MALE","49",2021-06-06,"12:04:01","Yes"
"772450","FEMALE","39",2021-06-06,"14:51:13","Yes"
"772428","FEMALE","25",2021-06-06,"12:06:27","Yes"
"772478","FEMALE","25",2021-06-06,"22:25:04","Yes"
"772453","FEMALE","29",2021-06-06,"15:09:16","Yes"
"772422","FEMALE","56",2021-06-06,"11:31:08","Yes"
"772417","FEMALE","31",2021-06-06,"09:10:55","Yes"
"772440","MALE","38",2021-06-06,"13:58:21","Yes"
"772475","MALE","41",2021-06-06,"17:23:17","Yes"
"772460","FEMALE","38",2021-06-06,"15:48:09","Yes"
"772432","MALE","46",2021-06-06,"12:46:17","Yes"
"772454","MALE","71",2021-06-06,"15:09:17","Yes"
"772400","FEMALE","22",2021-06-05,"15:42:16","Yes"
"772396","FEMALE","20",2021-06-05,"14:36:42","Yes"
"772389","MALE","40",2021-06-05,"11:11:16","Yes"
"772393","FEMALE","39",2021-06-05,"13:52:30","Yes"
"772401","MALE","55",2021-06-05,"15:57:35","Yes"
"772412","MALE","30",2021-06-05,"19:53:44","Yes"
"772394","FEMALE","33",2021-06-05,"14:30:22","Yes"
"772388","FEMALE","28",2021-06-05,"11:11:12","Yes"
"772409","FEMALE","30",2021-06-05,"17:30:45","Yes"
"772391","MALE","48",2021-06-05,"12:35:18","Yes"
"772395","MALE","46",2021-06-05,"14:31:03","Yes"
"772397","FEMALE","27",2021-06-05,"15:13:57","Yes"
"772390","FEMALE","42",2021-06-05,"12:07:17","Yes"
"772411","MALE","47",2021-06-05,"18:17:51","Yes"
"772405","FEMALE","35",2021-06-05,"16:54:36","Yes"
"772402","MALE","59",2021-06-05,"15:59:39","Yes"
"772413","OTHER","21",2021-06-05,"20:11:03","Yes"
"772408","FEMALE","22",2021-06-05,"17:11:05","Yes"
"772410","FEMALE","24",2021-06-05,"18:02:22","Yes"
"772414","FEMALE","21",2021-06-05,"20:11:32","Yes"
"772398","FEMALE","26",2021-06-05,"15:19:25","Yes"
"772407","MALE","29",2021-06-05,"16:58:12","Yes"
"772406","FEMALE","23",2021-06-05,"16:57:18","Yes"
"772404","FEMALE","20",2021-06-05,"16:45:10","Yes"
"772387","MALE","25",2021-06-05,"10:14:12","Yes"
"772403","MALE","24",2021-06-05,"16:22:57","Yes"
"772392","MALE","34",2021-06-05,"13:08:05","Yes"
"772399","FEMALE","26",2021-06-05,"15:23:30","Yes"
"772363","MALE","34",2021-06-04,"09:27:05","Yes"
"772365","FEMALE","48",2021-06-04,"09:43:43","Yes"
"772369","FEMALE","34",2021-06-04,"11:11:25","Yes"
"772364","MALE","26",2021-06-04,"09:36:23","Yes"
"772382","FEMALE","38",2021-06-04,"18:35:07","Yes"
"772380","MALE","46",2021-06-04,"17:42:05","Yes"
"772370","MALE","45",2021-06-04,"11:33:25","Yes"
"772367","OTHER","32",2021-06-04,"10:22:53","Yes"
"772378","MALE","49",2021-06-04,"17:36:54","Yes"
"772383","FEMALE","24",2021-06-04,"19:29:01","Yes"
"772377","FEMALE","20",2021-06-04,"16:24:54","Yes"
"772373","MALE","39",2021-06-04,"14:52:59","Yes"
"772374","MALE","52",2021-06-04,"15:36:40","Yes"
"772384","FEMALE","27",2021-06-04,"19:32:19","Yes"
"772361","FEMALE","39",2021-06-04,"00:38:32","Yes"
"772376","MALE","44",2021-06-04,"16:10:46","Yes"
"772386","MALE","25",2021-06-04,"21:36:23","Yes"
"772371","FEMALE","21",2021-06-04,"12:37:54","Yes"
"772385","MALE","23",2021-06-04,"20:40:53","Yes"
"772366","MALE","48",2021-06-04,"10:04:44","Yes"
"772375","MALE","27",2021-06-04,"15:51:29","Yes"
"772362","FEMALE","29",2021-06-04,"05:11:29","Yes"
"772372","FEMALE","61",2021-06-04,"13:46:03","Yes"
"772381","FEMALE","32",2021-06-04,"18:11:51","Yes"
"772368","MALE","41",2021-06-04,"10:39:23","No"
"772379","FEMALE","33",2021-06-04,"17:37:14","Yes"
"772313","MALE","43",2021-06-03,"09:27:16","Yes"
"772321","FEMALE","22",2021-06-03,"11:40:54","Yes"
"772327","MALE","29",2021-06-03,"12:29:13","Yes"
"772326","OTHER","22",2021-06-03,"12:22:55","No"
"772325","FEMALE","20",2021-06-03,"11:53:21","Yes"
"772357","MALE","46",2021-06-03,"21:00:06","Yes"
"772318","FEMALE","24",2021-06-03,"10:31:48","Yes"
"772356","MALE","25",2021-06-03,"20:38:45","Yes"
"772338","FEMALE","36",2021-06-03,"16:11:10","Yes"
"772330","FEMALE","56",2021-06-03,"12:59:11","Yes"
"772322","FEMALE","37",2021-06-03,"11:41:54","Yes"
"772345","FEMALE","73",2021-06-03,"17:04:05","Yes"
"772346","MALE","24",2021-06-03,"17:08:22","Yes"
"772335","FEMALE","32",2021-06-03,"15:17:06","Yes"
"772344","MALE","26",2021-06-03,"17:00:50","No"
"772323","FEMALE","22",2021-06-03,"11:46:18","Yes"
"772319","FEMALE","29",2021-06-03,"11:10:35","Yes"
"772331","FEMALE","28",2021-06-03,"14:08:52","Yes"
"772320","FEMALE","33",2021-06-03,"11:32:24","Yes"
"772352","FEMALE","25",2021-06-03,"18:50:20","Yes"
"772328","FEMALE","39",2021-06-03,"12:30:52","Yes"
"772311","MALE","29",2021-06-03,"01:47:21","Yes"
"772358","OTHER","31",2021-06-03,"21:46:32","No"
"772336","FEMALE","20",2021-06-03,"15:56:17","Yes"
"772340","MALE","20",2021-06-03,"16:17:05","Yes"
"772351","FEMALE","22",2021-06-03,"18:18:50","Yes"
"772347","OTHER","53",2021-06-03,"17:19:23","No"
"772339","FEMALE","56",2021-06-03,"16:11:21","Yes"
"772342","MALE","21",2021-06-03,"16:51:13","Yes"
"772350","MALE","23",2021-06-03,"18:16:14","Yes"
"772348","OTHER","27",2021-06-03,"17:33:02","Yes"
"772343","MALE","21",2021-06-03,"16:53:45","Yes"
"772324","FEMALE","21",2021-06-03,"11:52:37","Yes"
"772332","FEMALE","25",2021-06-03,"14:09:07","Yes"
"772360","FEMALE","35",2021-06-03,"23:39:13","Yes"
"772333","FEMALE","28",2021-06-03,"14:53:25","Yes"
"772317","MALE","25",2021-06-03,"10:28:37","Yes"
"772315","FEMALE","43",2021-06-03,"09:36:43","Yes"
"772316","FEMALE","21",2021-06-03,"10:27:55","Yes"
"772353","FEMALE","30",2021-06-03,"19:02:30","Yes"
"772329","FEMALE","40",2021-06-03,"12:36:48","Yes"
"772354","FEMALE","57",2021-06-03,"19:32:14","Yes"
"772359","MALE","26",2021-06-03,"22:19:46","Yes"
"772355","MALE","34",2021-06-03,"19:49:11","Yes"
"772341","FEMALE","33",2021-06-03,"16:31:55","Yes"
"772314","FEMALE","26",2021-06-03,"09:28:29","Yes"
"772349","MALE","29",2021-06-03,"17:58:46","Yes"
"772334","MALE","29",2021-06-03,"15:10:34","Yes"
"772312","OTHER","51",2021-06-03,"08:46:58","Yes"
"772337","MALE","63",2021-06-03,"16:07:52","Yes"
"772309","FEMALE","44",2021-06-02,"22:01:38","Yes"
"772271","MALE","21",2021-06-02,"15:36:13","Yes"
"772289","FEMALE","43",2021-06-02,"17:47:12","Yes"
"772297","MALE","26",2021-06-02,"18:33:29","Yes"
"772246","MALE","29",2021-06-02,"06:52:19","Yes"
"772262","FEMALE","47",2021-06-02,"14:12:53","Yes"
"772248","FEMALE","28",2021-06-02,"09:43:19","Yes"
"772290","OTHER","21",2021-06-02,"17:53:01","Yes"
"772258","FEMALE","25",2021-06-02,"13:16:32","No"
"772261","FEMALE","34",2021-06-02,"13:32:49","Yes"
"772247","FEMALE","28",2021-06-02,"07:25:21","Yes"
"772291","FEMALE","78",2021-06-02,"17:54:53","Yes"
"772286","FEMALE","63",2021-06-02,"17:35:29","Yes"
"772305","FEMALE","48",2021-06-02,"20:11:58","Yes"
"772257","FEMALE","30",2021-06-02,"12:40:44","Yes"
"772254","MALE","66",2021-06-02,"11:36:42","Yes"
"772303","FEMALE","34",2021-06-02,"19:31:49","Yes"
"772250","OTHER","29",2021-06-02,"10:40:30","Yes"
"772256","FEMALE","34",2021-06-02,"12:31:25","Yes"
"772307","FEMALE","23",2021-06-02,"20:55:04","Yes"
"772296","MALE","20",2021-06-02,"18:08:56","Yes"
"772267","FEMALE","22",2021-06-02,"15:15:14","Yes"
"772277","MALE","49",2021-06-02,"16:19:54","Yes"
"772310","FEMALE","20",2021-06-02,"22:14:27","Yes"
"772251","FEMALE","53",2021-06-02,"10:46:00","Yes"
"772308","OTHER","31",2021-06-02,"21:05:22","Yes"
"772292","FEMALE","32",2021-06-02,"17:56:50","Yes"
"772270","MALE","39",2021-06-02,"15:34:51","Yes"
"772275","MALE","34",2021-06-02,"16:05:37","Yes"
"772281","FEMALE","63",2021-06-02,"17:25:35","Yes"
"772268","FEMALE","35",2021-06-02,"15:27:55","Yes"
"772265","MALE","25",2021-06-02,"14:52:47","Yes"
"772293","MALE","23",2021-06-02,"17:57:18","Yes"
"772274","MALE","57",2021-06-02,"16:00:20","Yes"
"772263","FEMALE","46",2021-06-02,"14:14:41","Yes"
"772294","FEMALE","57",2021-06-02,"18:01:37","Yes"
"772249","FEMALE","21",2021-06-02,"10:05:32","Yes"
"772253","MALE","21",2021-06-02,"11:28:41","Yes"
"772287","FEMALE","31",2021-06-02,"17:42:30","Yes"
"772288","MALE","40",2021-06-02,"17:42:59","Yes"
"772285","FEMALE","50",2021-06-02,"17:32:56","Yes"
"772272","FEMALE","56",2021-06-02,"15:37:28","Yes"
"772300","FEMALE","23",2021-06-02,"18:53:34","Yes"
"772279","MALE","23",2021-06-02,"16:59:47","Yes"
"772280","FEMALE","25",2021-06-02,"17:20:13","Yes"
"772306","FEMALE","35",2021-06-02,"20:51:56","Yes"
"772252","FEMALE","33",2021-06-02,"11:09:04","No"
"772282","FEMALE","47",2021-06-02,"17:27:11","Yes"
